觀測時間(hour),測站氣壓(hPa),海平面氣壓(hPa),氣溫(℃),露點溫度(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm),降水時數(h),日照時數(h),全天空日射量(MJ/㎡),能見度(km),紫外線指數,總雲量(0~10),source_file
8,1004.4,1007.8,29.7,24.6,74,1.4,180,3.4,190,0.0,0.0,1.0,1.31,30.0,2,4.0,466920-2024-06-30.csv
9,1004.3,1007.7,31.5,24.9,68,0.8,250,2.9,170,0.0,0.0,1.0,2.1,30.0,4,4.0,466920-2024-06-30.csv
10,1003.8,1007.2,32.4,24.5,63,1.3,150,2.8,20,0.0,0.0,1.0,2.69,--,7,--,466920-2024-06-30.csv
11,1003.5,1006.9,33.9,24.8,59,0.8,120,3.5,30,0.0,0.0,1.0,3.34,30.0,10,4.0,466920-2024-06-30.csv
12,1002.8,1006.2,34.7,24.4,55,0.9,240,3.5,270,0.0,0.0,0.8,3.16,--,9,--,466920-2024-06-30.csv
13,1002.2,1005.6,34.6,25.4,59,2.0,50,4.1,360,0.0,0.0,0.7,2.67,--,8,--,466920-2024-06-30.csv
14,1001.8,1005.2,32.5,27.5,75,3.2,50,6.5,350,0.5,0.1,0.0,0.41,21.0,1,10.0,466920-2024-06-30.csv
15,1001.8,1005.2,28.2,27.0,93,2.3,100,6.5,100,32.0,1.0,0.0,0.14,--,1,--,466920-2024-06-30.csv
16,1002.3,1005.8,27.7,26.8,95,1.5,50,10.5,70,10.5,1.0,0.0,0.13,--,0,--,466920-2024-06-30.csv
17,1002.2,1005.6,28.4,26.8,91,1.4,130,6.3,90,8.0,0.6,0.0,0.26,25.0,0,9.0,466920-2024-06-30.csv
18,1002.8,1006.2,29.0,27.6,92,1.8,230,5.4,120,1.5,0.3,0.0,0.08,--,0,--,466920-2024-06-30.csv
19,1003.5,1006.9,28.7,27.5,93,1.7,230,4.7,180,3.5,0.7,0.0,0.07,--,0,--,466920-2024-06-30.csv
20,1004.3,1007.8,28.4,27.7,96,0.8,180,2.3,180,T,0.3,--,0.0,--,0,--,466920-2024-06-30.csv
21,1004.4,1007.9,28.3,27.6,96,0.6,180,2.8,210,T,0.1,--,0.0,--,0,--,466920-2024-06-30.csv
22,1004.8,1008.3,28.2,27.0,93,1.3,170,2.3,150,0.0,0.0,--,0.0,--,0,--,466920-2024-06-30.csv
23,1004.3,1007.8,28.1,26.9,93,1.1,230,3.5,190,0.0,0.0,--,0.0,--,0,--,466920-2024-06-30.csv
24,1003.5,1007.0,28.1,27.2,95,0.9,120,2.3,40,0.0,0.0,--,0.0,--,0,--,466920-2024-06-30.csv
1,1003.2,1006.7,27.7,26.6,94,1.6,230,2.8,290,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
2,1003.1,1006.6,27.7,27.0,96,1.0,220,2.6,210,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
3,1002.9,1006.4,27.6,26.2,92,1.1,150,3.0,150,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
4,1003.2,1006.7,27.2,25.8,92,1.0,160,2.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
5,1003.8,1007.3,27.6,25.8,90,1.6,180,3.1,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
6,1004.1,1007.6,27.9,25.5,87,1.4,140,3.3,180,0.0,0.0,0.2,0.11,--,0,--,466920-2024-07-01.csv
7,1004.6,1008.1,28.6,26.2,87,0.7,200,2.5,200,0.0,0.0,1.0,0.67,--,1,--,466920-2024-07-01.csv
8,1005.0,1008.4,30.3,26.3,79,0.9,200,1.8,250,0.0,0.0,1.0,1.42,40.0,2,3.0,466920-2024-07-01.csv
9,1005.0,1008.4,31.4,25.8,72,1.3,120,2.7,290,0.0,0.0,0.8,1.86,35.0,4,5.0,466920-2024-07-01.csv
10,1005.1,1008.5,32.9,26.7,70,1.6,120,3.7,140,0.0,0.0,0.8,2.49,--,6,--,466920-2024-07-01.csv
11,1004.7,1008.1,34.0,25.7,62,1.5,60,3.7,130,0.0,0.0,0.9,3.3,40.0,9,6.0,466920-2024-07-01.csv
12,1004.5,1007.9,34.7,25.2,58,2.5,90,5.8,80,0.0,0.0,1.0,3.75,--,11,--,466920-2024-07-01.csv
13,1004.3,1007.7,34.1,27.1,67,3.5,340,7.7,350,0.0,0.0,0.7,2.87,--,9,--,466920-2024-07-01.csv
14,1004.2,1007.6,32.0,27.0,75,2.3,340,9.5,360,T,0.3,0.2,1.48,10.0,4,10.0,466920-2024-07-01.csv
15,1005.9,1009.4,25.0,23.4,91,3.9,120,8.8,120,14.0,1.0,0.0,0.05,--,0,--,466920-2024-07-01.csv
16,1005.4,1008.9,25.6,23.8,90,1.3,180,8.4,120,2.5,0.5,0.0,0.26,--,1,--,466920-2024-07-01.csv
17,1006.0,1009.5,27.1,24.0,83,1.3,160,2.4,160,0.0,0.0,0.0,0.62,25.0,1,9.0,466920-2024-07-01.csv
18,1006.6,1010.1,27.2,24.5,85,1.9,170,3.8,160,0.0,0.0,0.2,0.36,--,0,--,466920-2024-07-01.csv
19,1006.7,1010.2,27.3,25.0,87,0.7,100,3.7,190,0.0,0.0,0.2,0.1,--,0,--,466920-2024-07-01.csv
20,1007.4,1010.9,27.3,25.0,87,1.4,150,5.7,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
21,1008.3,1011.8,27.3,25.0,87,1.3,180,3.1,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
22,1008.8,1012.3,27.5,25.0,86,0.9,160,3.7,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
23,1008.5,1012.0,27.2,24.9,87,1.4,140,3.0,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
24,1008.3,1011.8,27.0,24.3,85,1.6,170,2.9,160,0.0,0.0,--,0.0,--,0,--,466920-2024-07-01.csv
1,1007.8,1011.3,27.1,24.0,83,1.8,170,4.2,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
2,1007.7,1011.2,26.8,23.9,84,2.0,180,4.4,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
3,1007.5,1011.0,26.3,24.0,87,0.9,180,4.2,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
4,1007.7,1011.2,26.4,23.9,86,1.2,190,2.4,150,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
5,1008.7,1012.2,26.3,24.0,87,1.3,170,3.5,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
6,1009.7,1013.2,26.5,24.0,86,1.5,180,2.8,180,0.0,0.0,0.5,0.12,--,0,--,466920-2024-07-02.csv
7,1010.2,1013.7,27.4,23.7,80,1.3,170,3.6,200,0.0,0.0,1.0,0.72,--,1,--,466920-2024-07-02.csv
8,1010.8,1014.3,29.5,24.4,74,0.6,30,3.0,170,0.0,0.0,1.0,1.49,60.0,2,1.0,466920-2024-07-02.csv
9,1010.8,1014.2,31.9,24.0,63,1.2,30,2.5,360,0.0,0.0,1.0,2.24,60.0,5,1.0,466920-2024-07-02.csv
10,1010.7,1014.1,33.5,22.6,53,1.2,20,3.9,350,0.0,0.0,1.0,2.85,--,7,--,466920-2024-07-02.csv
11,1010.4,1013.8,34.0,22.5,51,1.3,270,3.6,320,0.0,0.0,1.0,3.18,60.0,9,6.0,466920-2024-07-02.csv
12,1010.0,1013.4,33.5,24.7,60,0.9,340,5.2,340,0.0,0.0,0.6,2.32,--,7,--,466920-2024-07-02.csv
13,1009.5,1012.9,33.8,24.7,59,1.1,10,4.7,70,0.0,0.0,0.1,1.44,--,5,--,466920-2024-07-02.csv
14,1009.0,1012.4,33.4,25.4,63,2.2,40,4.8,350,0.0,0.0,0.1,1.27,45.0,4,9.0,466920-2024-07-02.csv
15,1009.0,1012.4,33.1,25.4,64,1.2,100,4.7,40,0.0,0.0,0.0,0.94,--,3,--,466920-2024-07-02.csv
16,1008.7,1012.1,33.7,24.6,59,1.6,10,4.6,30,0.0,0.0,0.4,1.23,--,2,--,466920-2024-07-02.csv
17,1009.2,1012.6,32.6,23.8,60,1.3,310,5.5,340,0.0,0.0,0.4,0.84,30.0,1,7.0,466920-2024-07-02.csv
18,1010.1,1013.5,30.8,25.9,75,2.9,260,6.2,240,0.0,0.0,0.0,0.04,--,0,--,466920-2024-07-02.csv
19,1010.4,1013.9,29.7,25.0,76,2.1,220,5.6,250,T,0.1,0.0,0.03,--,0,--,466920-2024-07-02.csv
20,1011.0,1014.5,29.3,24.2,74,2.2,180,3.4,200,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
21,1011.7,1015.2,28.8,24.4,77,2.9,180,4.5,200,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
22,1012.0,1015.5,28.8,24.2,76,1.1,200,4.0,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
23,1011.8,1015.3,28.5,24.3,78,1.5,170,4.6,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
24,1011.5,1015.0,28.4,24.4,79,1.0,200,2.7,200,0.0,0.0,--,0.0,--,0,--,466920-2024-07-02.csv
1,1011.1,1014.6,28.1,24.1,79,1.5,220,4.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
2,1010.9,1014.4,28.1,24.7,82,1.0,220,2.3,170,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
3,1010.4,1013.9,27.9,24.8,83,1.3,180,1.9,150,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
4,1010.6,1014.1,27.5,24.4,83,1.0,150,2.9,170,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
5,1010.7,1014.2,27.5,24.8,85,1.1,180,2.6,160,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
6,1010.5,1014.0,27.7,24.6,83,1.0,180,2.7,160,0.0,0.0,0.4,0.12,--,0,--,466920-2024-07-03.csv
7,1010.5,1014.0,28.4,24.8,81,1.2,180,2.5,140,0.0,0.0,1.0,0.7,--,1,--,466920-2024-07-03.csv
8,1010.6,1014.1,30.3,25.4,75,0.6,150,2.2,150,0.0,0.0,1.0,1.46,60.0,2,1.0,466920-2024-07-03.csv
9,1010.5,1013.9,32.0,24.9,66,0.8,120,2.3,240,0.0,0.0,1.0,2.22,60.0,4,2.0,466920-2024-07-03.csv
10,1010.0,1013.4,33.8,24.1,57,1.2,210,4.3,290,0.0,0.0,1.0,2.88,--,7,--,466920-2024-07-03.csv
11,1009.6,1013.0,34.6,24.3,55,0.8,350,4.2,280,0.0,0.0,1.0,3.26,60.0,9,8.0,466920-2024-07-03.csv
12,1009.0,1012.4,35.2,25.1,56,1.3,320,5.4,350,0.0,0.0,0.6,2.86,--,8,--,466920-2024-07-03.csv
13,1008.7,1012.1,34.2,25.1,59,1.9,340,7.0,300,0.0,0.0,0.5,2.59,--,8,--,466920-2024-07-03.csv
14,1008.4,1011.8,33.2,25.0,62,1.9,330,6.8,310,0.0,0.0,0.1,1.57,60.0,5,9.0,466920-2024-07-03.csv
15,1008.3,1011.7,32.9,25.5,65,1.2,350,5.7,350,0.0,0.0,0.1,1.0,--,3,--,466920-2024-07-03.csv
16,1008.1,1011.5,32.1,25.0,66,1.7,40,5.2,10,0.0,0.0,0.0,0.36,--,1,--,466920-2024-07-03.csv
17,1007.7,1011.1,31.7,25.1,68,1.5,100,6.3,100,0.0,0.0,0.0,0.19,40.0,0,9.0,466920-2024-07-03.csv
18,1007.8,1011.2,31.7,24.8,67,1.7,110,4.5,110,0.0,0.0,0.0,0.19,--,0,--,466920-2024-07-03.csv
19,1008.1,1011.5,31.5,25.1,69,1.4,120,3.7,90,0.0,0.0,0.0,0.06,--,0,--,466920-2024-07-03.csv
20,1008.2,1011.6,31.1,25.0,70,1.7,130,3.8,100,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
21,1008.4,1011.8,30.9,24.8,70,1.5,150,3.5,120,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
22,1008.5,1011.9,30.3,24.7,72,1.9,150,3.7,130,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
23,1007.9,1011.4,29.8,25.1,76,0.9,150,3.8,130,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
24,1007.5,1011.0,29.4,25.0,77,1.4,150,2.0,160,0.0,0.0,--,0.0,--,0,--,466920-2024-07-03.csv
1,1006.9,1010.4,28.9,25.1,80,1.2,220,2.0,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
2,1006.9,1010.4,29.0,24.4,76,2.8,170,4.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
3,1006.7,1010.2,28.4,24.4,79,1.4,150,3.6,170,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
4,1007.0,1010.5,28.2,24.0,78,3.1,180,5.0,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
5,1007.1,1010.6,27.5,24.2,82,1.6,170,4.3,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
6,1007.5,1011.0,27.8,24.0,80,1.3,190,4.1,200,0.0,0.0,0.4,0.12,--,0,--,466920-2024-07-04.csv
7,1007.7,1011.2,28.5,23.9,76,2.4,180,4.0,180,0.0,0.0,1.0,0.73,--,1,--,466920-2024-07-04.csv
8,1007.7,1011.1,30.5,24.2,69,0.6,200,3.8,170,0.0,0.0,1.0,1.49,50.0,2,1.0,466920-2024-07-04.csv
9,1007.7,1011.1,31.7,24.1,64,0.9,140,2.7,100,0.0,0.0,1.0,2.24,50.0,5,2.0,466920-2024-07-04.csv
10,1007.2,1010.6,33.4,23.7,57,1.1,210,3.6,130,0.0,0.0,1.0,2.92,--,8,--,466920-2024-07-04.csv
11,1006.6,1010.0,33.7,23.4,55,1.5,10,4.5,360,0.0,0.0,0.7,2.61,40.0,8,4.0,466920-2024-07-04.csv
12,1005.8,1009.2,34.6,24.0,54,1.5,60,5.3,60,0.0,0.0,0.5,2.2,--,8,--,466920-2024-07-04.csv
13,1005.1,1008.5,35.0,24.6,55,1.6,30,6.6,90,0.0,0.0,0.8,3.04,--,10,--,466920-2024-07-04.csv
14,1004.7,1008.1,34.3,25.7,61,0.9,20,4.8,70,0.0,0.0,0.2,1.53,40.0,5,5.0,466920-2024-07-04.csv
15,1004.2,1007.6,34.4,24.7,57,1.2,300,5.4,310,0.0,0.0,0.1,0.98,--,3,--,466920-2024-07-04.csv
16,1003.9,1007.3,34.5,24.8,57,2.0,320,8.0,340,0.0,0.0,0.6,1.77,--,3,--,466920-2024-07-04.csv
17,1004.1,1007.5,33.1,24.9,62,2.2,340,5.9,350,0.0,0.0,0.7,1.25,35.0,1,4.0,466920-2024-07-04.csv
18,1004.8,1008.2,32.3,25.7,68,1.5,280,5.1,300,0.0,0.0,0.6,0.62,--,0,--,466920-2024-07-04.csv
19,1005.0,1008.4,31.4,24.6,67,0.7,280,4.1,330,0.0,0.0,0.0,0.04,--,0,--,466920-2024-07-04.csv
20,1005.1,1008.5,31.8,24.2,64,0.8,140,2.6,360,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
21,1005.5,1008.9,31.1,24.3,67,1.5,170,3.8,170,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
22,1005.8,1009.2,30.5,24.4,70,1.6,180,4.0,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
23,1006.0,1009.4,30.2,24.4,71,1.6,180,3.8,200,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
24,1005.9,1009.3,29.8,24.2,72,1.6,170,3.7,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-04.csv
1,1005.5,1008.9,29.4,24.3,74,1.0,160,3.5,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
2,1005.3,1008.7,29.3,24.4,75,1.4,160,3.4,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
3,1005.3,1008.8,28.9,24.5,77,1.9,170,4.5,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
4,1005.3,1008.8,28.7,24.1,76,1.9,180,4.2,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
5,1005.6,1009.1,28.3,24.3,79,2.0,180,3.7,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
6,1005.9,1009.4,28.5,24.1,77,1.0,190,3.1,140,0.0,0.0,0.4,0.11,--,0,--,466920-2024-07-05.csv
7,1006.6,1010.1,29.2,24.1,74,0.9,200,3.1,190,0.0,0.0,1.0,0.69,--,1,--,466920-2024-07-05.csv
8,1006.8,1010.2,30.9,25.0,71,0.9,170,2.6,160,0.0,0.0,1.0,1.44,30.0,2,1.0,466920-2024-07-05.csv
9,1006.6,1010.0,32.4,26.0,69,1.6,150,3.1,180,0.0,0.0,1.0,2.2,40.0,4,3.0,466920-2024-07-05.csv
10,1006.5,1009.9,33.5,24.4,59,0.7,210,3.0,250,0.0,0.0,0.9,2.7,--,6,--,466920-2024-07-05.csv
11,1006.3,1009.7,34.3,24.6,57,0.9,240,3.3,350,0.0,0.0,0.9,2.92,40.0,7,8.0,466920-2024-07-05.csv
12,1006.3,1009.7,35.3,26.7,61,2.7,350,6.8,350,0.0,0.0,0.8,3.02,--,8,--,466920-2024-07-05.csv
13,1006.0,1009.4,33.7,26.2,65,3.0,340,7.4,350,0.0,0.0,0.8,3.03,--,9,--,466920-2024-07-05.csv
14,1005.9,1009.3,34.0,26.2,64,1.7,340,6.3,70,T,0.4,0.2,1.33,30.0,4,8.0,466920-2024-07-05.csv
15,1005.5,1008.9,33.2,27.0,70,1.0,V,6.0,350,T,0.1,0.5,1.97,--,4,--,466920-2024-07-05.csv
16,1005.6,1009.0,30.0,28.2,90,1.2,280,6.8,290,7.0,1.0,0.0,0.37,--,1,--,466920-2024-07-05.csv
17,1005.8,1009.2,29.4,28.0,92,2.3,200,4.8,220,1.5,0.6,0.0,0.35,20.0,1,8.0,466920-2024-07-05.csv
18,1006.1,1009.6,28.6,26.6,89,1.4,210,4.3,220,0.5,0.5,0.0,0.27,--,0,--,466920-2024-07-05.csv
19,1007.0,1010.5,28.6,26.6,89,0.9,160,2.8,200,T,0.1,0.0,0.02,--,0,--,466920-2024-07-05.csv
20,1007.6,1011.1,28.4,26.0,87,1.1,210,3.2,210,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
21,1007.7,1011.2,28.5,24.9,81,1.6,190,3.0,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
22,1007.5,1011.0,28.5,24.9,81,1.2,170,4.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
23,1007.6,1011.1,28.7,24.7,79,1.3,220,3.2,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
24,1007.5,1011.0,28.3,24.3,79,1.2,210,3.3,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-05.csv
1,1007.5,1011.0,28.1,25.1,84,1.1,220,3.1,220,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
2,1007.3,1010.8,28.2,24.6,81,0.9,210,2.7,230,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
3,1007.1,1010.6,28.0,24.0,79,1.0,180,2.6,170,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
4,1007.0,1010.5,27.8,24.2,81,1.3,180,2.8,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
5,1007.0,1010.5,27.6,24.1,81,1.1,210,2.3,200,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
6,1007.4,1010.9,27.5,23.8,80,1.8,190,3.8,170,0.0,0.0,0.4,0.11,--,0,--,466920-2024-07-06.csv
7,1007.8,1011.3,28.4,24.4,79,1.6,180,3.4,180,0.0,0.0,1.0,0.69,--,1,--,466920-2024-07-06.csv
8,1007.9,1011.3,30.4,25.0,73,0.7,200,2.8,170,0.0,0.0,1.0,1.46,60.0,2,1.0,466920-2024-07-06.csv
9,1007.8,1011.2,32.0,24.1,63,0.9,100,2.9,340,0.0,0.0,1.0,2.2,60.0,4,1.0,466920-2024-07-06.csv
10,1007.8,1011.2,33.6,24.5,59,1.5,20,3.2,40,0.0,0.0,1.0,2.89,--,7,--,466920-2024-07-06.csv
11,1007.6,1011.0,34.9,24.5,55,1.2,50,3.4,120,0.0,0.0,1.0,3.48,60.0,9,5.0,466920-2024-07-06.csv
12,1007.3,1010.7,35.1,25.9,59,2.1,330,7.3,320,0.0,0.0,1.0,3.66,--,10,--,466920-2024-07-06.csv
13,1006.6,1010.0,34.9,25.4,58,1.5,310,6.8,330,0.0,0.0,0.9,3.27,--,9,--,466920-2024-07-06.csv
14,1006.5,1009.9,33.0,25.0,63,1.2,320,7.7,360,0.0,0.0,0.2,1.37,60.0,4,9.0,466920-2024-07-06.csv
15,1006.8,1010.3,28.4,26.6,90,1.7,240,7.6,260,1.5,1.0,0.0,0.32,--,2,--,466920-2024-07-06.csv
16,1006.8,1010.3,29.4,26.4,84,1.1,210,5.9,350,0.5,0.4,0.0,0.52,--,2,--,466920-2024-07-06.csv
17,1006.5,1009.9,29.8,25.6,78,1.0,220,3.1,160,0.0,0.0,0.3,0.97,55.0,2,6.0,466920-2024-07-06.csv
18,1006.8,1010.2,30.5,25.1,73,0.8,180,3.3,170,0.0,0.0,0.6,0.56,--,0,--,466920-2024-07-06.csv
19,1006.8,1010.2,29.7,25.2,77,0.9,210,2.8,170,0.0,0.0,0.3,0.08,--,0,--,466920-2024-07-06.csv
20,1007.4,1010.9,29.6,25.2,77,1.6,190,3.0,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
21,1007.5,1011.0,29.3,25.1,78,2.1,170,3.8,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
22,1007.4,1010.9,29.1,24.9,78,0.8,170,3.6,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
23,1007.1,1010.6,28.5,24.7,80,1.0,210,2.8,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
24,1006.7,1010.2,28.0,24.0,79,1.7,190,4.3,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-06.csv
1,1006.7,1010.2,27.9,23.5,77,1.0,190,3.7,210,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
2,1006.2,1009.7,27.3,23.8,81,1.0,210,3.0,230,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
3,1006.0,1009.5,27.3,23.6,80,1.2,180,3.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
4,1006.3,1009.8,27.0,24.1,84,1.0,170,2.6,160,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
5,1006.2,1009.7,27.1,23.4,80,1.3,220,2.6,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
6,1006.6,1010.1,26.8,22.9,79,1.3,170,4.1,160,0.0,0.0,0.4,0.11,--,0,--,466920-2024-07-07.csv
7,1006.7,1010.2,27.9,23.1,75,1.6,190,3.2,200,0.0,0.0,1.0,0.7,--,1,--,466920-2024-07-07.csv
8,1006.7,1010.1,29.6,23.3,69,0.9,220,2.5,190,0.0,0.0,1.0,1.47,60.0,2,1.0,466920-2024-07-07.csv
9,1006.7,1010.1,32.1,23.9,62,1.1,330,3.5,300,0.0,0.0,1.0,2.27,60.0,4,6.0,466920-2024-07-07.csv
10,1006.7,1010.1,32.4,23.7,60,0.8,300,4.6,360,0.0,0.0,0.7,2.43,--,6,--,466920-2024-07-07.csv
11,1006.5,1009.9,32.9,23.6,58,1.2,290,5.2,350,0.0,0.0,0.6,2.57,60.0,7,9.0,466920-2024-07-07.csv
12,1006.0,1009.4,33.4,24.6,60,1.6,330,5.0,350,0.0,0.0,0.8,2.88,--,8,--,466920-2024-07-07.csv
13,1005.4,1008.8,33.8,24.4,58,3.2,360,6.4,20,0.0,0.0,0.7,2.84,--,8,--,466920-2024-07-07.csv
14,1004.8,1008.2,34.8,23.8,53,2.5,320,7.2,350,0.0,0.0,1.0,3.29,60.0,8,7.0,466920-2024-07-07.csv
15,1004.5,1007.9,34.7,23.7,53,2.1,330,7.0,350,0.0,0.0,0.9,2.73,--,6,--,466920-2024-07-07.csv
16,1006.9,1010.4,26.4,23.7,85,4.7,180,11.9,190,6.5,0.2,0.0,0.35,--,1,--,466920-2024-07-07.csv
17,1005.8,1009.3,24.7,23.0,90,2.2,110,14.5,150,44.5,1.0,0.0,0.04,40.0,0,9.0,466920-2024-07-07.csv
18,1005.9,1009.4,25.0,22.7,87,1.6,190,3.8,250,T,0.3,0.0,0.11,--,0,--,466920-2024-07-07.csv
19,1007.5,1011.0,25.2,22.9,87,1.4,150,4.7,110,0.0,0.0,0.1,0.13,--,0,--,466920-2024-07-07.csv
20,1007.3,1010.8,25.7,22.2,81,2.2,150,5.2,140,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
21,1006.4,1009.9,25.4,22.7,85,0.4,90,4.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
22,1006.1,1009.6,25.9,22.2,80,1.4,200,3.3,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
23,1006.0,1009.5,25.3,22.0,82,0.8,190,2.3,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
24,1006.1,1009.6,25.9,21.8,78,1.8,190,3.6,190,0.0,0.0,--,0.0,--,0,--,466920-2024-07-07.csv
1,1005.8,1009.3,25.5,21.4,78,1.0,200,3.4,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-08.csv
2,1005.1,1008.6,25.0,22.1,84,1.3,170,3.5,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-08.csv
3,1004.9,1008.4,24.9,21.4,81,1.9,160,4.3,180,0.0,0.0,--,0.0,--,0,--,466920-2024-07-08.csv
4,1005.0,1008.5,24.8,22.1,85,0.9,180,2.9,120,0.0,0.0,--,0.0,--,0,--,466920-2024-07-08.csv
5,1005.6,1009.1,25.0,21.3,80,1.5,170,3.3,170,0.0,0.0,--,0.0,--,0,--,466920-2024-07-08.csv
6,1006.5,1010.0,25.0,19.8,73,1.8,180,4.4,210,0.0,0.0,0.4,0.11,--,0,--,466920-2024-07-08.csv
7,1007.0,1010.5,25.8,20.6,73,1.3,180,3.9,170,0.0,0.0,1.0,0.72,--,1,--,466920-2024-07-08.csv
8,1006.9,1010.4,27.7,20.3,64,0.8,220,2.6,190,0.0,0.0,1.0,1.49,50.0,2,3.0,466920-2024-07-08.csv
9,1006.8,1010.2,30.0,21.7,61,1.2,170,2.4,110,0.0,0.0,1.0,2.23,50.0,4,2.0,466920-2024-07-08.csv
10,1006.7,1010.1,31.9,22.6,58,1.3,270,3.4,250,0.0,0.0,1.0,2.84,--,7,--,466920-2024-07-08.csv
11,1006.2,1009.6,33.8,22.3,51,1.7,250,4.7,290,0.0,0.0,1.0,3.19,45.0,9,4.0,466920-2024-07-08.csv
12,1005.6,1009.0,35.0,23.1,50,1.7,250,5.2,250,0.0,0.0,1.0,3.68,--,10,--,466920-2024-07-08.csv
13,1005.0,1008.4,34.7,23.7,53,1.2,V,4.7,310,0.0,0.0,0.7,3.01,--,9,--,466920-2024-07-08.csv
14,1005.2,1008.6,33.8,24.7,59,2.4,350,8.5,340,0.0,0.0,0.6,2.45,45.0,7,5.0,466920-2024-07-08.csv
15,1005.2,1008.6,32.2,25.3,67,3.8,10,9.5,360,0.0,0.0,0.4,1.45,--,4,--,466920-2024-07-08.csv
