station,date,hour,borrow_count,return_count,inventory,neighbor_inventory_450m
辛亥復興路口西北側,2024-09-16,16,24.0,21.0,7.0,204.0
辛亥復興路口西北側,2024-09-16,17,34.0,33.0,6.0,71.0
辛亥復興路口西北側,2024-09-16,18,32.0,33.0,7.0,73.0
辛亥復興路口西北側,2024-09-16,19,25.0,23.0,5.0,70.0
辛亥復興路口西北側,2024-09-16,20,14.0,13.0,4.0,68.0
辛亥復興路口西北側,2024-09-16,21,7.0,7.0,4.0,67.0
辛亥復興路口西北側,2024-09-16,22,4.0,7.0,7.0,75.0
辛亥復興路口西北側,2024-09-16,23,3.0,6.0,10.0,72.0
辛亥復興路口西北側,2024-09-17,0,5.0,4.0,9.0,78.0
辛亥復興路口西北側,2024-09-17,1,5.0,1.0,5.0,81.0
辛亥復興路口西北側,2024-09-17,2,1.0,0.0,4.0,85.0
辛亥復興路口西北側,2024-09-17,3,0.0,0.0,4.0,84.0
辛亥復興路口西北側,2024-09-17,4,0.0,1.0,5.0,84.0
辛亥復興路口西北側,2024-09-17,5,0.0,0.0,5.0,81.0
辛亥復興路口西北側,2024-09-17,6,1.0,0.0,4.0,81.0
辛亥復興路口西北側,2024-09-17,7,1.0,0.0,3.0,80.0
辛亥復興路口西北側,2024-09-17,8,2.0,0.0,1.0,81.0
辛亥復興路口西北側,2024-09-17,9,9.0,11.0,3.0,70.0
辛亥復興路口西北側,2024-09-17,10,7.0,6.0,2.0,64.0
辛亥復興路口西北側,2024-09-17,11,19.0,20.0,3.0,58.0
辛亥復興路口西北側,2024-09-17,12,26.0,31.0,8.0,47.0
辛亥復興路口西北側,2024-09-17,13,24.0,17.0,1.0,35.0
辛亥復興路口西北側,2024-09-17,14,10.0,12.0,3.0,44.0
辛亥復興路口西北側,2024-09-17,15,12.0,13.0,4.0,48.0
辛亥復興路口西北側,2024-09-17,16,17.0,20.0,7.0,36.0
辛亥復興路口西北側,2024-09-17,17,31.0,25.0,1.0,17.0
辛亥復興路口西北側,2024-09-17,18,29.0,36.0,8.0,22.0
辛亥復興路口西北側,2024-09-17,19,19.0,13.0,2.0,12.0
辛亥復興路口西北側,2024-09-17,20,8.0,7.0,1.0,17.0
辛亥復興路口西北側,2024-09-17,21,4.0,5.0,2.0,18.0
辛亥復興路口西北側,2024-09-17,22,4.0,2.0,0.0,18.0
辛亥復興路口西北側,2024-09-17,23,3.0,5.0,2.0,34.0
辛亥復興路口西北側,2024-09-18,0,0.0,7.0,9.0,41.0
辛亥復興路口西北側,2024-09-18,1,0.0,1.0,10.0,42.0
辛亥復興路口西北側,2024-09-18,2,1.0,2.0,11.0,43.0
辛亥復興路口西北側,2024-09-18,3,1.0,3.0,13.0,40.0
辛亥復興路口西北側,2024-09-18,4,0.0,0.0,13.0,43.0
辛亥復興路口西北側,2024-09-18,5,1.0,0.0,12.0,44.0
辛亥復興路口西北側,2024-09-18,6,4.0,0.0,8.0,53.0
辛亥復興路口西北側,2024-09-18,7,23.0,19.0,4.0,94.0
辛亥復興路口西北側,2024-09-18,8,26.0,21.0,-1.0,162.0
辛亥復興路口西北側,2024-09-18,9,19.0,18.0,-2.0,261.0
辛亥復興路口西北側,2024-09-18,10,12.0,14.0,0.0,382.0
辛亥復興路口西北側,2024-09-18,11,31.0,39.0,8.0,411.0
辛亥復興路口西北側,2024-09-18,12,73.0,63.0,-2.0,250.0
辛亥復興路口西北側,2024-09-18,13,25.0,25.0,-2.0,301.0
辛亥復興路口西北側,2024-09-18,14,6.0,6.0,-2.0,303.0
辛亥復興路口西北側,2024-09-18,15,12.0,12.0,-2.0,313.0
辛亥復興路口西北側,2024-09-18,16,7.0,10.0,1.0,293.0
辛亥復興路口西北側,2024-09-18,17,27.0,24.0,-2.0,197.0
辛亥復興路口西北側,2024-09-18,18,44.0,49.0,3.0,163.0
辛亥復興路口西北側,2024-09-18,19,25.0,16.0,-6.0,133.0
辛亥復興路口西北側,2024-09-18,20,5.0,6.0,-5.0,69.0
辛亥復興路口西北側,2024-09-18,21,5.0,6.0,-4.0,58.0
辛亥復興路口西北側,2024-09-18,22,3.0,4.0,-3.0,57.0
辛亥復興路口西北側,2024-09-18,23,4.0,2.0,-5.0,55.0
辛亥復興路口西北側,2024-09-19,0,1.0,4.0,-2.0,56.0
辛亥復興路口西北側,2024-09-19,1,2.0,1.0,-3.0,56.0
辛亥復興路口西北側,2024-09-19,2,0.0,1.0,-2.0,54.0
辛亥復興路口西北側,2024-09-19,3,0.0,0.0,-2.0,54.0
辛亥復興路口西北側,2024-09-19,4,0.0,0.0,-2.0,55.0
辛亥復興路口西北側,2024-09-19,5,0.0,0.0,-2.0,54.0
辛亥復興路口西北側,2024-09-19,6,5.0,4.0,-3.0,45.0
辛亥復興路口西北側,2024-09-19,7,14.0,19.0,2.0,85.0
辛亥復興路口西北側,2024-09-19,8,50.0,37.0,-11.0,221.0
辛亥復興路口西北側,2024-09-19,9,25.0,25.0,-11.0,353.0
辛亥復興路口西北側,2024-09-19,10,15.0,12.0,-14.0,428.0
辛亥復興路口西北側,2024-09-19,11,20.0,33.0,-1.0,459.0
辛亥復興路口西北側,2024-09-19,12,70.0,55.0,-16.0,426.0
辛亥復興路口西北側,2024-09-19,13,43.0,45.0,-14.0,504.0
辛亥復興路口西北側,2024-09-19,14,10.0,25.0,1.0,544.0
辛亥復興路口西北側,2024-09-19,15,4.0,1.0,-2.0,547.0
辛亥復興路口西北側,2024-09-19,16,4.0,1.0,-5.0,515.0
辛亥復興路口西北側,2024-09-19,17,43.0,39.0,-9.0,300.0
辛亥復興路口西北側,2024-09-19,18,53.0,48.0,-14.0,254.0
辛亥復興路口西北側,2024-09-19,19,36.0,35.0,-15.0,227.0
辛亥復興路口西北側,2024-09-19,20,12.0,12.0,-15.0,185.0
辛亥復興路口西北側,2024-09-19,21,9.0,9.0,-15.0,121.0
辛亥復興路口西北側,2024-09-19,22,10.0,13.0,-12.0,116.0
辛亥復興路口西北側,2024-09-19,23,3.0,1.0,-14.0,112.0
辛亥復興路口西北側,2024-09-20,0,0.0,1.0,-13.0,116.0
辛亥復興路口西北側,2024-09-20,1,1.0,0.0,-14.0,119.0
辛亥復興路口西北側,2024-09-20,2,0.0,0.0,-14.0,121.0
辛亥復興路口西北側,2024-09-20,3,0.0,1.0,-13.0,121.0
辛亥復興路口西北側,2024-09-20,4,1.0,0.0,-14.0,124.0
辛亥復興路口西北側,2024-09-20,5,0.0,0.0,-14.0,127.0
辛亥復興路口西北側,2024-09-20,6,0.0,1.0,-13.0,130.0
辛亥復興路口西北側,2024-09-20,7,21.0,29.0,-5.0,181.0
辛亥復興路口西北側,2024-09-20,8,35.0,36.0,-4.0,298.0
辛亥復興路口西北側,2024-09-20,9,25.0,18.0,-11.0,457.0
辛亥復興路口西北側,2024-09-20,10,21.0,21.0,-11.0,536.0
辛亥復興路口西北側,2024-09-20,11,17.0,30.0,2.0,529.0
辛亥復興路口西北側,2024-09-20,12,75.0,59.0,-14.0,447.0
辛亥復興路口西北側,2024-09-20,13,20.0,20.0,-14.0,441.0
辛亥復興路口西北側,2024-09-20,14,9.0,10.0,-13.0,469.0
辛亥復興路口西北側,2024-09-20,15,10.0,9.0,-14.0,389.0
辛亥復興路口西北側,2024-09-20,16,18.0,20.0,-12.0,235.0
辛亥復興路口西北側,2024-09-20,17,21.0,20.0,-13.0,107.0
辛亥復興路口西北側,2024-09-20,18,52.0,51.0,-14.0,30.0
辛亥復興路口西北側,2024-09-20,19,40.0,37.0,-17.0,27.0
辛亥復興路口西北側,2024-09-20,20,14.0,13.0,-18.0,27.0
辛亥復興路口西北側,2024-09-20,21,9.0,10.0,-17.0,25.0
辛亥復興路口西北側,2024-09-20,22,6.0,5.0,-18.0,18.0
辛亥復興路口西北側,2024-09-20,23,6.0,8.0,-16.0,17.0
辛亥復興路口西北側,2024-09-21,0,0.0,4.0,-12.0,25.0
辛亥復興路口西北側,2024-09-21,1,1.0,3.0,-10.0,28.0
辛亥復興路口西北側,2024-09-21,2,0.0,1.0,-9.0,24.0
辛亥復興路口西北側,2024-09-21,3,0.0,1.0,-8.0,28.0
辛亥復興路口西北側,2024-09-21,4,1.0,0.0,-9.0,28.0
辛亥復興路口西北側,2024-09-21,5,1.0,0.0,-10.0,24.0
辛亥復興路口西北側,2024-09-21,6,2.0,1.0,-11.0,20.0
辛亥復興路口西北側,2024-09-21,7,7.0,2.0,-16.0,31.0
辛亥復興路口西北側,2024-09-21,8,3.0,1.0,-18.0,35.0
辛亥復興路口西北側,2024-09-21,9,3.0,5.0,-16.0,40.0
辛亥復興路口西北側,2024-09-21,10,5.0,9.0,-12.0,34.0
辛亥復興路口西北側,2024-09-21,11,6.0,2.0,-16.0,37.0
辛亥復興路口西北側,2024-09-21,12,2.0,2.0,-16.0,38.0
辛亥復興路口西北側,2024-09-21,13,3.0,2.0,-17.0,36.0
辛亥復興路口西北側,2024-09-21,14,3.0,5.0,-15.0,44.0
辛亥復興路口西北側,2024-09-21,15,4.0,4.0,-15.0,39.0
辛亥復興路口西北側,2024-09-21,16,2.0,5.0,-12.0,43.0
辛亥復興路口西北側,2024-09-21,17,11.0,13.0,-10.0,28.0
辛亥復興路口西北側,2024-09-21,18,5.0,6.0,-9.0,19.0
辛亥復興路口西北側,2024-09-21,19,4.0,9.0,-4.0,16.0
辛亥復興路口西北側,2024-09-21,20,5.0,1.0,-8.0,6.0
辛亥復興路口西北側,2024-09-21,21,6.0,1.0,-13.0,11.0
辛亥復興路口西北側,2024-09-21,22,6.0,3.0,-16.0,11.0
辛亥復興路口西北側,2024-09-21,23,1.0,2.0,-15.0,24.0
辛亥復興路口西北側,2024-09-22,0,1.0,1.0,-15.0,24.0
辛亥復興路口西北側,2024-09-22,1,1.0,2.0,-14.0,25.0
辛亥復興路口西北側,2024-09-22,2,0.0,0.0,-14.0,25.0
辛亥復興路口西北側,2024-09-22,3,0.0,0.0,-14.0,21.0
辛亥復興路口西北側,2024-09-22,4,0.0,0.0,-14.0,21.0
辛亥復興路口西北側,2024-09-22,5,2.0,1.0,-15.0,15.0
辛亥復興路口西北側,2024-09-22,6,0.0,0.0,-15.0,15.0
辛亥復興路口西北側,2024-09-22,7,2.0,2.0,-15.0,20.0
辛亥復興路口西北側,2024-09-22,8,5.0,5.0,-15.0,17.0
辛亥復興路口西北側,2024-09-22,9,9.0,15.0,-9.0,15.0
辛亥復興路口西北側,2024-09-22,10,8.0,7.0,-10.0,31.0
辛亥復興路口西北側,2024-09-22,11,2.0,3.0,-9.0,32.0
辛亥復興路口西北側,2024-09-22,12,5.0,3.0,-11.0,34.0
辛亥復興路口西北側,2024-09-22,13,4.0,0.0,-15.0,34.0
辛亥復興路口西北側,2024-09-22,14,1.0,1.0,-15.0,32.0
辛亥復興路口西北側,2024-09-22,15,2.0,3.0,-14.0,30.0
辛亥復興路口西北側,2024-09-22,16,1.0,2.0,-13.0,13.0
辛亥復興路口西北側,2024-09-22,17,2.0,6.0,-9.0,12.0
辛亥復興路口西北側,2024-09-22,18,5.0,5.0,-9.0,13.0
辛亥復興路口西北側,2024-09-22,19,1.0,2.0,-8.0,15.0
辛亥復興路口西北側,2024-09-22,20,4.0,1.0,-11.0,14.0
辛亥復興路口西北側,2024-09-22,21,3.0,0.0,-14.0,17.0
辛亥復興路口西北側,2024-09-22,22,1.0,2.0,-13.0,24.0
辛亥復興路口西北側,2024-09-22,23,1.0,3.0,-11.0,27.0
辛亥復興路口西北側,2024-09-23,0,0.0,1.0,-10.0,25.0
辛亥復興路口西北側,2024-09-23,1,0.0,1.0,-9.0,26.0
辛亥復興路口西北側,2024-09-23,2,0.0,0.0,-9.0,27.0
辛亥復興路口西北側,2024-09-23,3,0.0,0.0,-9.0,27.0
辛亥復興路口西北側,2024-09-23,4,0.0,1.0,-8.0,27.0
辛亥復興路口西北側,2024-09-23,5,1.0,0.0,-9.0,29.0
辛亥復興路口西北側,2024-09-23,6,4.0,3.0,-10.0,32.0
辛亥復興路口西北側,2024-09-23,7,12.0,18.0,-4.0,87.0
辛亥復興路口西北側,2024-09-23,8,37.0,22.0,-19.0,186.0
辛亥復興路口西北側,2024-09-23,9,15.0,16.0,-18.0,309.0
辛亥復興路口西北側,2024-09-23,10,15.0,14.0,-19.0,417.0
辛亥復興路口西北側,2024-09-23,11,26.0,41.0,-4.0,437.0
辛亥復興路口西北側,2024-09-23,12,58.0,49.0,-13.0,407.0
辛亥復興路口西北側,2024-09-23,13,49.0,44.0,-18.0,469.0
辛亥復興路口西北側,2024-09-23,14,14.0,14.0,-18.0,486.0
辛亥復興路口西北側,2024-09-23,15,11.0,13.0,-16.0,483.0
辛亥復興路口西北側,2024-09-23,16,24.0,22.0,-18.0,354.0
辛亥復興路口西北側,2024-09-23,17,37.0,42.0,-13.0,227.0
辛亥復興路口西北側,2024-09-23,18,18.0,10.0,-21.0,221.0
辛亥復興路口西北側,2024-09-23,19,9.0,12.0,-18.0,204.0
辛亥復興路口西北側,2024-09-23,20,11.0,16.0,-13.0,183.0
辛亥復興路口西北側,2024-09-23,21,9.0,3.0,-19.0,135.0
辛亥復興路口西北側,2024-09-23,22,2.0,1.0,-20.0,130.0
辛亥復興路口西北側,2024-09-23,23,2.0,2.0,-20.0,122.0
辛亥復興路口西北側,2024-09-24,0,0.0,0.0,-20.0,118.0
辛亥復興路口西北側,2024-09-24,1,0.0,0.0,-20.0,118.0
辛亥復興路口西北側,2024-09-24,2,0.0,0.0,-20.0,122.0
辛亥復興路口西北側,2024-09-24,3,0.0,0.0,-20.0,123.0
辛亥復興路口西北側,2024-09-24,4,1.0,0.0,-21.0,123.0
辛亥復興路口西北側,2024-09-24,5,0.0,0.0,-21.0,124.0
辛亥復興路口西北側,2024-09-24,6,2.0,4.0,-19.0,134.0
辛亥復興路口西北側,2024-09-24,7,20.0,29.0,-10.0,183.0
辛亥復興路口西北側,2024-09-24,8,41.0,30.0,-21.0,276.0
辛亥復興路口西北側,2024-09-24,9,21.0,21.0,-21.0,456.0
辛亥復興路口西北側,2024-09-24,10,19.0,23.0,-17.0,558.0
辛亥復興路口西北側,2024-09-24,11,24.0,32.0,-9.0,586.0
辛亥復興路口西北側,2024-09-24,12,60.0,49.0,-20.0,511.0
辛亥復興路口西北側,2024-09-24,13,28.0,27.0,-21.0,551.0
辛亥復興路口西北側,2024-09-24,14,18.0,17.0,-22.0,539.0
辛亥復興路口西北側,2024-09-24,15,10.0,12.0,-20.0,528.0
辛亥復興路口西北側,2024-09-24,16,16.0,15.0,-21.0,423.0
辛亥復興路口西北側,2024-09-24,17,46.0,49.0,-18.0,313.0
辛亥復興路口西北側,2024-09-24,18,51.0,49.0,-20.0,217.0
辛亥復興路口西北側,2024-09-24,19,25.0,24.0,-21.0,161.0
辛亥復興路口西北側,2024-09-24,20,10.0,11.0,-20.0,161.0
辛亥復興路口西北側,2024-09-24,21,10.0,9.0,-21.0,133.0
辛亥復興路口西北側,2024-09-24,22,8.0,8.0,-21.0,131.0
辛亥復興路口西北側,2024-09-24,23,2.0,2.0,-21.0,129.0
辛亥復興路口西北側,2024-09-25,0,0.0,1.0,-20.0,130.0
辛亥復興路口西北側,2024-09-25,1,0.0,1.0,-19.0,131.0
辛亥復興路口西北側,2024-09-25,2,0.0,0.0,-19.0,133.0
辛亥復興路口西北側,2024-09-25,3,0.0,1.0,-18.0,138.0
辛亥復興路口西北側,2024-09-25,4,1.0,0.0,-19.0,137.0
辛亥復興路口西北側,2024-09-25,5,0.0,0.0,-19.0,135.0
辛亥復興路口西北側,2024-09-25,6,4.0,5.0,-18.0,139.0
辛亥復興路口西北側,2024-09-25,7,21.0,22.0,-17.0,178.0
辛亥復興路口西北側,2024-09-25,8,35.0,32.0,-20.0,282.0
辛亥復興路口西北側,2024-09-25,9,19.0,22.0,-17.0,439.0
辛亥復興路口西北側,2024-09-25,10,14.0,15.0,-16.0,562.0
辛亥復興路口西北側,2024-09-25,11,23.0,30.0,-9.0,572.0
辛亥復興路口西北側,2024-09-25,12,58.0,44.0,-23.0,461.0
辛亥復興路口西北側,2024-09-25,13,34.0,35.0,-22.0,547.0
辛亥復興路口西北側,2024-09-25,14,11.0,10.0,-23.0,582.0
辛亥復興路口西北側,2024-09-25,15,17.0,18.0,-22.0,557.0
辛亥復興路口西北側,2024-09-25,16,12.0,11.0,-23.0,492.0
辛亥復興路口西北側,2024-09-25,17,44.0,44.0,-23.0,329.0
辛亥復興路口西北側,2024-09-25,18,43.0,42.0,-24.0,214.0
辛亥復興路口西北側,2024-09-25,19,36.0,39.0,-21.0,184.0
辛亥復興路口西北側,2024-09-25,20,17.0,14.0,-24.0,154.0
辛亥復興路口西北側,2024-09-25,21,15.0,15.0,-24.0,112.0
辛亥復興路口西北側,2024-09-25,22,13.0,14.0,-23.0,104.0
辛亥復興路口西北側,2024-09-25,23,3.0,2.0,-24.0,95.0
辛亥復興路口西北側,2024-09-26,0,2.0,4.0,-22.0,91.0
辛亥復興路口西北側,2024-09-26,1,1.0,2.0,-21.0,92.0
辛亥復興路口西北側,2024-09-26,2,1.0,1.0,-21.0,91.0
辛亥復興路口西北側,2024-09-26,3,1.0,0.0,-22.0,93.0
辛亥復興路口西北側,2024-09-26,4,0.0,0.0,-22.0,92.0
辛亥復興路口西北側,2024-09-26,5,0.0,0.0,-22.0,91.0
辛亥復興路口西北側,2024-09-26,6,3.0,4.0,-21.0,97.0
辛亥復興路口西北側,2024-09-26,7,23.0,24.0,-20.0,140.0
辛亥復興路口西北側,2024-09-26,8,29.0,27.0,-22.0,208.0
辛亥復興路口西北側,2024-09-26,9,22.0,19.0,-25.0,360.0
辛亥復興路口西北側,2024-09-26,10,14.0,19.0,-20.0,434.0
辛亥復興路口西北側,2024-09-26,11,30.0,38.0,-12.0,468.0
辛亥復興路口西北側,2024-09-26,12,58.0,53.0,-17.0,452.0
辛亥復興路口西北側,2024-09-26,13,34.0,25.0,-26.0,473.0
辛亥復興路口西北側,2024-09-26,14,13.0,13.0,-26.0,488.0
辛亥復興路口西北側,2024-09-26,15,9.0,11.0,-24.0,418.0
辛亥復興路口西北側,2024-09-26,16,22.0,23.0,-23.0,324.0
辛亥復興路口西北側,2024-09-26,17,44.0,42.0,-25.0,163.0
辛亥復興路口西北側,2024-09-26,18,45.0,44.0,-26.0,134.0
辛亥復興路口西北側,2024-09-26,19,19.0,18.0,-27.0,127.0
辛亥復興路口西北側,2024-09-26,20,8.0,10.0,-25.0,129.0
辛亥復興路口西北側,2024-09-26,21,10.0,9.0,-26.0,120.0
辛亥復興路口西北側,2024-09-26,22,7.0,7.0,-26.0,123.0
辛亥復興路口西北側,2024-09-26,23,3.0,4.0,-25.0,128.0
辛亥復興路口西北側,2024-09-27,0,1.0,3.0,-23.0,131.0
辛亥復興路口西北側,2024-09-27,1,0.0,2.0,-21.0,132.0
辛亥復興路口西北側,2024-09-27,2,0.0,0.0,-21.0,138.0
辛亥復興路口西北側,2024-09-27,3,0.0,0.0,-21.0,138.0
辛亥復興路口西北側,2024-09-27,4,1.0,1.0,-21.0,138.0
辛亥復興路口西北側,2024-09-27,5,0.0,0.0,-21.0,138.0
辛亥復興路口西北側,2024-09-27,6,9.0,4.0,-26.0,141.0
辛亥復興路口西北側,2024-09-27,7,21.0,25.0,-22.0,219.0
辛亥復興路口西北側,2024-09-27,8,30.0,25.0,-27.0,354.0
辛亥復興路口西北側,2024-09-27,9,15.0,16.0,-26.0,468.0
辛亥復興路口西北側,2024-09-27,10,13.0,15.0,-24.0,554.0
辛亥復興路口西北側,2024-09-27,11,8.0,13.0,-19.0,573.0
辛亥復興路口西北側,2024-09-27,12,41.0,41.0,-19.0,515.0
辛亥復興路口西北側,2024-09-27,13,45.0,39.0,-25.0,524.0
辛亥復興路口西北側,2024-09-27,14,14.0,12.0,-27.0,541.0
辛亥復興路口西北側,2024-09-27,15,9.0,13.0,-23.0,457.0
辛亥復興路口西北側,2024-09-27,16,27.0,23.0,-27.0,369.0
辛亥復興路口西北側,2024-09-27,17,20.0,22.0,-25.0,308.0
辛亥復興路口西北側,2024-09-27,18,22.0,20.0,-27.0,239.0
辛亥復興路口西北側,2024-09-27,19,17.0,17.0,-27.0,230.0
辛亥復興路口西北側,2024-09-27,20,1.0,2.0,-26.0,220.0
辛亥復興路口西北側,2024-09-27,21,10.0,9.0,-27.0,203.0
辛亥復興路口西北側,2024-09-27,22,5.0,5.0,-27.0,208.0
辛亥復興路口西北側,2024-09-27,23,6.0,6.0,-27.0,217.0
辛亥復興路口西北側,2024-09-28,0,2.0,4.0,-25.0,218.0
辛亥復興路口西北側,2024-09-28,1,0.0,0.0,-25.0,219.0
辛亥復興路口西北側,2024-09-28,2,0.0,1.0,-24.0,221.0
辛亥復興路口西北側,2024-09-28,3,0.0,0.0,-24.0,221.0
辛亥復興路口西北側,2024-09-28,4,0.0,0.0,-24.0,222.0
辛亥復興路口西北側,2024-09-28,5,1.0,0.0,-25.0,221.0
辛亥復興路口西北側,2024-09-28,6,3.0,1.0,-27.0,220.0
辛亥復興路口西北側,2024-09-28,7,3.0,7.0,-23.0,224.0
辛亥復興路口西北側,2024-09-28,8,9.0,7.0,-25.0,248.0
辛亥復興路口西北側,2024-09-28,9,6.0,12.0,-19.0,270.0
辛亥復興路口西北側,2024-09-28,10,13.0,11.0,-21.0,303.0
辛亥復興路口西北側,2024-09-28,11,17.0,21.0,-17.0,290.0
辛亥復興路口西北側,2024-09-28,12,33.0,35.0,-15.0,282.0
辛亥復興路口西北側,2024-09-28,13,43.0,31.0,-27.0,299.0
辛亥復興路口西北側,2024-09-28,14,15.0,15.0,-27.0,292.0
辛亥復興路口西北側,2024-09-28,15,9.0,12.0,-24.0,263.0
辛亥復興路口西北側,2024-09-28,16,10.0,13.0,-21.0,234.0
辛亥復興路口西北側,2024-09-28,17,22.0,26.0,-17.0,213.0
辛亥復興路口西北側,2024-09-28,18,34.0,22.0,-29.0,191.0
辛亥復興路口西北側,2024-09-28,19,10.0,10.0,-29.0,195.0
辛亥復興路口西北側,2024-09-28,20,8.0,8.0,-29.0,214.0
辛亥復興路口西北側,2024-09-28,21,4.0,6.0,-27.0,209.0
辛亥復興路口西北側,2024-09-28,22,5.0,2.0,-30.0,194.0
辛亥復興路口西北側,2024-09-28,23,2.0,4.0,-28.0,193.0
辛亥復興路口西北側,2024-09-29,0,3.0,2.0,-29.0,196.0
辛亥復興路口西北側,2024-09-29,1,0.0,0.0,-29.0,201.0
辛亥復興路口西北側,2024-09-29,2,0.0,0.0,-29.0,207.0
辛亥復興路口西北側,2024-09-29,3,1.0,0.0,-30.0,208.0
辛亥復興路口西北側,2024-09-29,4,0.0,0.0,-30.0,210.0
辛亥復興路口西北側,2024-09-29,5,0.0,0.0,-30.0,211.0
辛亥復興路口西北側,2024-09-29,6,0.0,0.0,-30.0,203.0
辛亥復興路口西北側,2024-09-29,7,4.0,4.0,-30.0,201.0
辛亥復興路口西北側,2024-09-29,8,4.0,11.0,-23.0,203.0
辛亥復興路口西北側,2024-09-29,9,8.0,10.0,-21.0,196.0
辛亥復興路口西北側,2024-09-29,10,6.0,11.0,-16.0,189.0
辛亥復興路口西北側,2024-09-29,11,6.0,7.0,-15.0,191.0
辛亥復興路口西北側,2024-09-29,12,31.0,26.0,-20.0,201.0
辛亥復興路口西北側,2024-09-29,13,16.0,14.0,-22.0,214.0
辛亥復興路口西北側,2024-09-29,14,2.0,4.0,-20.0,208.0
辛亥復興路口西北側,2024-09-29,15,15.0,11.0,-24.0,204.0
辛亥復興路口西北側,2024-09-29,16,25.0,20.0,-29.0,184.0
辛亥復興路口西北側,2024-09-29,17,33.0,47.0,-15.0,163.0
辛亥復興路口西北側,2024-09-29,18,39.0,34.0,-20.0,157.0
辛亥復興路口西北側,2024-09-29,19,34.0,25.0,-29.0,152.0
辛亥復興路口西北側,2024-09-29,20,10.0,14.0,-25.0,178.0
辛亥復興路口西北側,2024-09-29,21,6.0,14.0,-17.0,183.0
辛亥復興路口西北側,2024-09-29,22,8.0,5.0,-20.0,189.0
辛亥復興路口西北側,2024-09-29,23,0.0,3.0,-17.0,194.0
辛亥復興路口西北側,2024-09-30,0,1.0,2.0,-16.0,192.0
辛亥復興路口西北側,2024-09-30,1,1.0,1.0,-16.0,193.0
辛亥復興路口西北側,2024-09-30,2,0.0,0.0,-16.0,193.0
辛亥復興路口西北側,2024-09-30,3,1.0,0.0,-17.0,192.0
辛亥復興路口西北側,2024-09-30,4,1.0,0.0,-18.0,192.0
辛亥復興路口西北側,2024-09-30,5,0.0,0.0,-18.0,194.0
辛亥復興路口西北側,2024-09-30,6,6.0,5.0,-19.0,193.0
辛亥復興路口西北側,2024-09-30,7,15.0,16.0,-18.0,229.0
辛亥復興路口西北側,2024-09-30,8,31.0,26.0,-23.0,296.0
辛亥復興路口西北側,2024-09-30,9,30.0,26.0,-27.0,465.0
辛亥復興路口西北側,2024-09-30,10,18.0,20.0,-25.0,545.0
辛亥復興路口西北側,2024-09-30,11,34.0,47.0,-12.0,563.0
辛亥復興路口西北側,2024-09-30,12,47.0,37.0,-22.0,544.0
辛亥復興路口西北側,2024-09-30,13,18.0,18.0,-22.0,609.0
辛亥復興路口西北側,2024-09-30,14,12.0,10.0,-24.0,607.0
辛亥復興路口西北側,2024-09-30,15,10.0,13.0,-21.0,630.0
辛亥復興路口西北側,2024-09-30,16,9.0,6.0,-24.0,549.0
辛亥復興路口西北側,2024-09-30,17,33.0,32.0,-25.0,410.0
辛亥復興路口西北側,2024-09-30,18,45.0,52.0,-18.0,343.0
辛亥復興路口西北側,2024-09-30,19,36.0,34.0,-20.0,337.0
辛亥復興路口西北側,2024-09-30,20,14.0,8.0,-26.0,280.0
辛亥復興路口西北側,2024-09-30,21,1.0,1.0,-26.0,266.0
辛亥復興路口西北側,2024-09-30,22,1.0,4.0,-23.0,260.0
辛亥復興路口西北側,2024-09-30,23,5.0,6.0,-22.0,271.0
新生南路三段52號前,2024-09-01,0,2.0,0.0,15.0,147.0
